input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1439544001.126	267678	1	27	250	_	space	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	11638	0	0.690909090909091
1439544001.438	267678	1	28	312	m	m	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	11950	0	0.690909090909091
1439544001.625	267678	1	29	187	i	i	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	12137	0	0.690909090909091
1439544001.75	267678	1	30	125	n	n	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	12262	0	0.690909090909091
1439544001.843	267678	1	31	92	u	u	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	12355	0	0.690909090909091
1439544002.062	267678	1	32	219	l	l	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	12574	0	0.690909090909091
1439544002.311	267678	1	33	249	e	e	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	12823	0	0.690909090909091
1439544002.436	267678	1	34	125	_	space	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	12948	0	0.690909090909091
1439544002.842	267678	1	35	405		BackSpace	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	13354	0	0.690909090909091
1439544003.123	267678	1	36	280	l	l	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	13634	0	0.690909090909091
1439544003.466	267678	1	37	343		BackSpace	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	13978	0	0.690909090909091
1439544003.591	267678	1	38	125		BackSpace	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	14103	0	0.690909090909091
1439544003.84	267678	1	39	248	l	l	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	14351	0	0.690909090909091
1439544003.996	267678	1	40	156	e	e	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	14508	0	0.690909090909091
1439544004.121	267678	1	41	125	_	space	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	14633	0	0.690909090909091
1439544004.371	267678	1	42	250	a	a	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	14883	0	0.690909090909091
1439544004.402	267678	1	43	30	p	p	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	14914	0	0.690909090909091
1439544004.714	267678	1	44	312		BackSpace	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	15226	0	0.690909090909091
1439544004.807	267678	1	45	92		BackSpace	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	15319	0	0.690909090909091
1439544005.151	267678	1	46	344	p	p	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	15663	0	0.690909090909091
1439544005.338	267678	1	47	187	a	a	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	15850	0	0.690909090909091
1439544005.525	267678	1	48	187	r	r	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	16037	0	0.690909090909091
1439544005.65	267678	1	49	125	e	e	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	16162	0	0.690909090909091
1439544005.775	267678	1	50	125	m	m	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	16287	0	0.690909090909091
1439544005.899	267678	1	51	123	m	m	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	16411	0	0.690909090909091
1439544006.055	267678	1	52	156	i	i	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	16567	0	0.690909090909091
1439544006.18	267678	1	53	125	n	n	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	16692	0	0.690909090909091
1439544006.898	267678	1	54	717	.	period	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	17410	0	0.690909090909091
1439544008.583	267678	2	0	0	Shift_L	Shift_L	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	0	0	0.935483870967742
1439544008.77	267678	2	1	187	O	O	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	187	0	0.935483870967742
1439544008.957	267678	2	2	187	n	n	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	374	0	0.935483870967742
1439544009.051	267678	2	3	94	k	k	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	468	0	0.935483870967742
1439544009.207	267678	2	4	155	o	o	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	624	0	0.935483870967742
1439544009.363	267678	2	5	155	_	space	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	779	0	0.935483870967742
1439544009.581	267678	2	6	218	h	h	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	998	0	0.935483870967742
1439544009.799	267678	2	7	217	ä	adiaeresis	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	1216	0	0.935483870967742
1439544010.018	267678	2	8	218	n	n	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	1434	0	0.935483870967742
1439544010.455	267678	2	9	437	_	space	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	1871	0	0.935483870967742
1439544010.954	267678	2	10	499	x	x	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	2371	0	0.935483870967742
1439544011.235	267678	2	11	280	l	l	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	2651	0	0.935483870967742
1439544013.013	267678	2	12	1778	n	n	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	4430	0	0.935483870967742
1439544014.167	267678	2	13	1154	d	d	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	5584	0	0.935483870967742
1439544014.511	267678	2	14	343	n	n	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	5927	0	0.935483870967742
1439544014.791	267678	2	15	279	s	s	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	6207	0	0.935483870967742
1439544015.041	267678	2	16	250	_	space	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	6457	0	0.935483870967742
1439544015.384	267678	2	17	343	v	v	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	6801	0	0.935483870967742
1439544015.509	267678	2	18	125	a	a	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	6926	0	0.935483870967742
1439544015.603	267678	2	19	93	l	l	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	7019	0	0.935483870967742
1439544015.727	267678	2	20	124	m	m	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	7144	0	0.935483870967742
1439544015.852	267678	2	21	125	i	i	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	7269	0	0.935483870967742
1439544015.946	267678	2	22	94	s	s	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	7363	0	0.935483870967742
1439544016.102	267678	2	23	155	_	space	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	7519	0	0.935483870967742
1439544016.227	267678	2	24	125	v	v	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	7644	0	0.935483870967742
1439544016.383	267678	2	25	155	i	i	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	7799	0	0.935483870967742
1439544016.507	267678	2	26	124	e	e	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	7924	0	0.935483870967742
1439544016.601	267678	2	27	94	l	l	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	8018	0	0.935483870967742
1439544016.726	267678	2	28	125	ä	adiaeresis	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	8143	0	0.935483870967742
1439544017.163	267678	2	29	437	Shift_L	Shift_L	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	8580	0	0.935483870967742
1439544017.35	267678	2	30	186	?	question	Onko hän xlndns valmis vielä?	38.33	449.21	Onko hän xlndns valmis vielä?	Mix	8766	0	0.935483870967742
1439544019.035	267678	3	0	0	Shift_L	Shift_L	Mikä vtljjo tämä on?	43.5	303.57	Mikä vtljjo tämä on?	Mix	0	0	0.909090909090909
1439544019.159	267678	3	1	123	M	M	Mikä vtljjo tämä on?	43.5	303.57	Mikä vtljjo tämä on?	Mix	123	0	0.909090909090909
1439544019.347	267678	3	2	187	i	i	Mikä vtljjo tämä on?	43.5	303.57	Mikä vtljjo tämä on?	Mix	311	0	0.909090909090909
1439544019.503	267678	3	3	156	k	k	Mikä vtljjo tämä on?	43.5	303.57	Mikä vtljjo tämä on?	Mix	467	0	0.909090909090909
1439544019.659	267678	3	4	155	ä	adiaeresis	Mikä vtljjo tämä on?	43.5	303.57	Mikä vtljjo tämä on?	Mix	623	0	0.909090909090909
1439544019.908	267678	3	5	249	_	space	Mikä vtljjo tämä on?	43.5	303.57	Mikä vtljjo tämä on?	Mix	872	0	0.909090909090909
1439544020.532	267678	3	6	624	v	v	Mikä vtljjo tämä on?	43.5	303.57	Mikä vtljjo tämä on?	Mix	1496	0	0.909090909090909
1439544021.25	267678	3	7	717	t	t	Mikä vtljjo tämä on?	43.5	303.57	Mikä vtljjo tämä on?	Mix	2214	0	0.909090909090909
1439544021.811	267678	3	8	561	l	l	Mikä vtljjo tämä on?	43.5	303.57	Mikä vtljjo tämä on?	Mix	2776	0	0.909090909090909
1439544022.061	267678	3	9	250	j	j	Mikä vtljjo tämä on?	43.5	303.57	Mikä vtljjo tämä on?	Mix	3026	0	0.909090909090909
1439544022.186	267678	3	10	125	j	j	Mikä vtljjo tämä on?	43.5	303.57	Mikä vtljjo tämä on?	Mix	3151	0	0.909090909090909
1439544022.373	267678	3	11	186	o	o	Mikä vtljjo tämä on?	43.5	303.57	Mikä vtljjo tämä on?	Mix	3337	0	0.909090909090909
1439544022.623	267678	3	12	250	_	space	Mikä vtljjo tämä on?	43.5	303.57	Mikä vtljjo tämä on?	Mix	3587	0	0.909090909090909
1439544022.841	267678	3	13	218	t	t	Mikä vtljjo tämä on?	43.5	303.57	Mikä vtljjo tämä on?	Mix	3805	0	0.909090909090909
1439544022.935	267678	3	14	93	ä	adiaeresis	Mikä vtljjo tämä on?	43.5	303.57	Mikä vtljjo tämä on?	Mix	3899	0	0.909090909090909
1439544023.059	267678	3	15	124	m	m	Mikä vtljjo tämä on?	43.5	303.57	Mikä vtljjo tämä on?	Mix	4023	0	0.909090909090909
1439544023.184	267678	3	16	125	ä	adiaeresis	Mikä vtljjo tämä on?	43.5	303.57	Mikä vtljjo tämä on?	Mix	4148	0	0.909090909090909
1439544023.371	267678	3	17	187	_	space	Mikä vtljjo tämä on?	43.5	303.57	Mikä vtljjo tämä on?	Mix	4335	0	0.909090909090909
1439544023.559	267678	3	18	187	o	o	Mikä vtljjo tämä on?	43.5	303.57	Mikä vtljjo tämä on?	Mix	4523	0	0.909090909090909
1439544023.652	267678	3	19	92	n	n	Mikä vtljjo tämä on?	43.5	303.57	Mikä vtljjo tämä on?	Mix	4616	0	0.909090909090909
1439544024.058	267678	3	20	406	Shift_L	Shift_L	Mikä vtljjo tämä on?	43.5	303.57	Mikä vtljjo tämä on?	Mix	5023	0	0.909090909090909
1439544024.276	267678	3	21	217	?	question	Mikä vtljjo tämä on?	43.5	303.57	Mikä vtljjo tämä on?	Mix	5240	0	0.909090909090909
1439544025.399	267678	4	0	0	Shift_L	Shift_L	Mitä sinä zfcsph kuulet?	27.22	606.96	Mitä sinä zfcsph kuulet?	Mix	0	0	0.888888888888889
1439544025.493	267678	4	1	94	M	M	Mitä sinä zfcsph kuulet?	27.22	606.96	Mitä sinä zfcsph kuulet?	Mix	94	0	0.888888888888889
1439544025.649	267678	4	2	155	i	i	Mitä sinä zfcsph kuulet?	27.22	606.96	Mitä sinä zfcsph kuulet?	Mix	250	0	0.888888888888889
1439544025.743	267678	4	3	94	t	t	Mitä sinä zfcsph kuulet?	27.22	606.96	Mitä sinä zfcsph kuulet?	Mix	344	0	0.888888888888889
1439544025.867	267678	4	4	124	ä	adiaeresis	Mitä sinä zfcsph kuulet?	27.22	606.96	Mitä sinä zfcsph kuulet?	Mix	468	0	0.888888888888889
1439544026.023	267678	4	5	155	_	space	Mitä sinä zfcsph kuulet?	27.22	606.96	Mitä sinä zfcsph kuulet?	Mix	624	0	0.888888888888889
1439544026.148	267678	4	6	125	s	s	Mitä sinä zfcsph kuulet?	27.22	606.96	Mitä sinä zfcsph kuulet?	Mix	749	0	0.888888888888889
1439544026.242	267678	4	7	94	i	i	Mitä sinä zfcsph kuulet?	27.22	606.96	Mitä sinä zfcsph kuulet?	Mix	843	0	0.888888888888889
1439544026.367	267678	4	8	125	n	n	Mitä sinä zfcsph kuulet?	27.22	606.96	Mitä sinä zfcsph kuulet?	Mix	968	0	0.888888888888889
1439544026.554	267678	4	9	186	ä	adiaeresis	Mitä sinä zfcsph kuulet?	27.22	606.96	Mitä sinä zfcsph kuulet?	Mix	1154	0	0.888888888888889
1439544026.803	267678	4	10	249	_	space	Mitä sinä zfcsph kuulet?	27.22	606.96	Mitä sinä zfcsph kuulet?	Mix	1404	0	0.888888888888889
1439544027.552	267678	4	11	749	z	z	Mitä sinä zfcsph kuulet?	27.22	606.96	Mitä sinä zfcsph kuulet?	Mix	2153	0	0.888888888888889
1439544029.331	267678	4	12	1779	f	f	Mitä sinä zfcsph kuulet?	27.22	606.96	Mitä sinä zfcsph kuulet?	Mix	3932	0	0.888888888888889
1439544030.953	267678	4	13	1621	c	c	Mitä sinä zfcsph kuulet?	27.22	606.96	Mitä sinä zfcsph kuulet?	Mix	5554	0	0.888888888888889
1439544032.326	267678	4	14	1372	s	s	Mitä sinä zfcsph kuulet?	27.22	606.96	Mitä sinä zfcsph kuulet?	Mix	6927	0	0.888888888888889
1439544032.763	267678	4	15	437	p	p	Mitä sinä zfcsph kuulet?	27.22	606.96	Mitä sinä zfcsph kuulet?	Mix	7364	0	0.888888888888889
1439544033.262	267678	4	16	499	h	h	Mitä sinä zfcsph kuulet?	27.22	606.96	Mitä sinä zfcsph kuulet?	Mix	7863	0	0.888888888888889
1439544033.667	267678	4	17	404	_	space	Mitä sinä zfcsph kuulet?	27.22	606.96	Mitä sinä zfcsph kuulet?	Mix	8268	0	0.888888888888889
1439544033.792	267678	4	18	125	Shift_L	Shift_L	Mitä sinä zfcsph kuulet?	27.22	606.96	Mitä sinä zfcsph kuulet?	Mix	8393	0	0.888888888888889
1439544033.917	267678	4	19	125	k	k	Mitä sinä zfcsph kuulet?	27.22	606.96	Mitä sinä zfcsph kuulet?	Mix	8518	0	0.888888888888889
1439544034.385	267678	4	20	467	u	u	Mitä sinä zfcsph kuulet?	27.22	606.96	Mitä sinä zfcsph kuulet?	Mix	8986	0	0.888888888888889
