input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1439988263.023	372392	45	0	0	v	v	vrphmee	45.77	224.36	vrphmee	Random	0	0	1
1439988263.273	372392	45	1	250	r	r	vrphmee	45.77	224.36	vrphmee	Random	250	0	1
1439988263.46	372392	45	2	187	p	p	vrphmee	45.77	224.36	vrphmee	Random	437	0	1
1439988263.741	372392	45	3	280	h	h	vrphmee	45.77	224.36	vrphmee	Random	717	0	1
1439988263.99	372392	45	4	249	m	m	vrphmee	45.77	224.36	vrphmee	Random	967	0	1
1439988264.209	372392	45	5	219	e	e	vrphmee	45.77	224.36	vrphmee	Random	1186	0	1
1439988264.334	372392	45	6	125	e	e	vrphmee	45.77	224.36	vrphmee	Random	1311	0	1
1439988266.892	372392	46	0	0	o	o	ohrswt	40.47	240.9	ohrswt	Random	0	0	1
1439988267.142	372392	46	1	250	h	h	ohrswt	40.47	240.9	ohrswt	Random	250	0	1
1439988267.329	372392	46	2	187	r	r	ohrswt	40.47	240.9	ohrswt	Random	437	0	1
1439988267.61	372392	46	3	280	s	s	ohrswt	40.47	240.9	ohrswt	Random	717	0	1
1439988267.89	372392	46	4	280	w	w	ohrswt	40.47	240.9	ohrswt	Random	998	0	1
1439988268.078	372392	46	5	187	t	t	ohrswt	40.47	240.9	ohrswt	Random	1186	0	1
1439988270.917	372392	47	0	0	j	j	jvhslb	57.01	179.27	jvhslb	Random	0	0	1
1439988271.042	372392	47	1	125	v	v	jvhslb	57.01	179.27	jvhslb	Random	125	0	1
1439988271.166	372392	47	2	123	h	h	jvhslb	57.01	179.27	jvhslb	Random	248	0	1
1439988271.354	372392	47	3	188	s	s	jvhslb	57.01	179.27	jvhslb	Random	437	0	1
1439988271.478	372392	47	4	123	l	l	jvhslb	57.01	179.27	jvhslb	Random	560	0	1
1439988271.759	372392	47	5	281	b	b	jvhslb	57.01	179.27	jvhslb	Random	842	0	1
1439988274.349	372392	48	0	0	k	k	knldkl	46.65	211.01	knldkl	Random	0	0	1
1439988274.567	372392	48	1	217	n	n	knldkl	46.65	211.01	knldkl	Random	217	0	1
1439988274.817	372392	48	2	250	l	l	knldkl	46.65	211.01	knldkl	Random	467	0	1
1439988275.066	372392	48	3	249	d	d	knldkl	46.65	211.01	knldkl	Random	717	0	1
1439988275.191	372392	48	4	125	k	k	knldkl	46.65	211.01	knldkl	Random	842	0	1
1439988275.378	372392	48	5	187	l	l	knldkl	46.65	211.01	knldkl	Random	1029	0	1
1439988277.375	372392	49	0	0	m	m	mkacsn	36.61	303.32	mkacsn	Random	0	0	1
1439988277.594	372392	49	1	219	k	k	mkacsn	36.61	303.32	mkacsn	Random	219	0	1
1439988277.75	372392	49	2	155	a	a	mkacsn	36.61	303.32	mkacsn	Random	375	0	1
1439988277.968	372392	49	3	217	c	c	mkacsn	36.61	303.32	mkacsn	Random	592	0	1
1439988278.53	372392	49	4	562	s	s	mkacsn	36.61	303.32	mkacsn	Random	1154	0	1
1439988278.686	372392	49	5	156	n	n	mkacsn	36.61	303.32	mkacsn	Random	1311	0	1
